address,transaction,timestamp,type,from,to,income,outcome,fee,balance,address_type
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x64644f9a0bd6b2c1ccbfb1c749ff5f72ba144be664c643faa8683eedbee85fec,1617206265,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xff75ced57419bcaebe5f05254983b013b0646ef5,0.0,0.0,67.01651312598,357978.6629434725,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x111652a26066b564d5ee39dabd83bfcd4f6cb4dc441aacc1789a4773406f6586,1617206257,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,73.19249751078,357977.506909933,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x59cb867806fe5036f75da377ac4cea1d7427fbaea5d91105d4eba73cfa5d5b47,1617206220,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,28.665468999,357972.1602548126,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x8563dac2b91f9666b9e01422fb3c9d715f89cc6b78c01487c8dc3d70e01d49a4,1617206154,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,28.648107543,357962.6229781115,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x0e252c5a9a0347fc19f942c65521f83f1a0aaf84b4e64b69e7d5dffa01e47ed4,1617206080,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,5726.545466100051,6468.384999999999,170.54363700275,357951.9296678708,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x1bf9dd26b1524dbf396b070bb7160c36aaf8713cd39a602e0fc2f88e441c3ecd,1617205024,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x1796ae0b0fa4862485106a0de9b654efe301d0b2,0.0,0.0,24.925155750000002,357799.33324065234,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x76232c674a9e0cbda143c6c6029968456731b497cc1aa80504649e336e716876,1617204640,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8702.865904496886,8809.499539324746,67.16714662762001,357743.8436307547,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xe702b8b951121a1c296f69810418addc72a920f932ae824e40762c0731d7a38c,1617204589,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xe2eb726bce7790e57d978c6a2649186c4d481658,8809.023007572767,,70.51336436169,357736.47391694016,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xe86f5d68fdc4bc0957125a1dca3d36c3c2ac5a291a8e4251867a73508cff53e1,1617134227,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,,1852.43,157.76914015278,352031.3347645643,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xf72a12338ab1020ef8688c6e1eda84d558a762ab0922f11ac637e07177a9688e,1617134119,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,1778.9317708073747,,101.176639752375,352048.7994846558,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x0fb4eda04c92fabeb50b34be8a5eff7a9d01165bc1abe12978868304ac3a18e1,1617128811,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x654ba7aecc30961855b8e0212c1ae33f4f295c83,0.0,12923.82,7.7542919999999995,352907.15813507984,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x5b6e96e0ef48d7ce24e385599f3bc68f52bfc52e6dd2954ea370d44010742d8b,1617128788,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,12763.905278237984,12954.468016394945,44.872932948,352910.87747361785,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x346d2a8f001ab0a603b8c1cd8514d5bc0423580718944dd7ef582750bc2cdd0d,1617127633,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,12908.021897565144,12878.529999999999,49.06351972,353097.6529523744,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x1b8f39ed62a7302233f3bb8c95f0a29b55fa8ec271d6e96e86c0582d74739372,1617125371,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3e66b66fd1d0b02fda6c811da9e0547970db2f21,13496.581596604845,,59.8106483,353463.4418120691,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x0c2bd95bad040a4b994f51e21dba81e6b96e9d298eb0de72301f722128cacc14,1617125324,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x84ba4aecfde39d69686a841bab434c32d179a169,0.0,0.0,16.361494344,353471.0421995163,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x2202e541a99e52ee8225d86d38364ff8f6d56fe97d93436b9911727d3f9fd442,1617125317,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3021f38bd5ba25df02fb535dac2e768c3f4bedb9,0.0,3671.46,8.15542327665,353472.1741721148,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xa5e270e748cce84c8db3bf80167225517270aae5022d674cca4617ada10e052d,1617123028,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3e66b66fd1d0b02fda6c811da9e0547970db2f21,,14674.08,110.89001221103999,353842.3292118324,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x899c892f6fbf1095fd97f4e04df0523229c7fa7ced16092482e84b1395c87ba1,1617052339,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7f249dbd212158e1ac449f0a37ca956c8186ac80,,63884.562327487234,55.73125352697197,655398.4959550151,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xf1410c7e81940e99911a5ab9fb9b34c4f9deead2b02f01d08fe4365353c6164b,1617052277,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,0.0,17.86871579631,657196.3911346328,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x15f50f604e8abf276f9dfac7beacb1e97b459335db6f454137cbf473244b5e41,1617052259,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7f249dbd212158e1ac449f0a37ca956c8186ac80,,63906.06784606412,54.15779634097637,657718.3607029091,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x2b94548fa885f2fc5e4d968cd76deaba36d31bb40419e2dcf8703a465366c9d1,1617052131,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xba100000625a3754423978a60c9317c58a424e3d,0.0,0.0,20.425686813,661430.1442995388,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xd4606dcd65be827e753ac0776d9034c7ebdb663a4361026b5bd9ac405a9b4121,1617051998,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xa013afbb9a92cef49e898c87c060e6660e050569,127593.19062840304,128472.37,319.75361506400003,665286.9194429121,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xf19f6191afc4a5ae72462010e97bb49eb33b80f4d0b5093cf8eb6136ec60a893,1617051810,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,141626.31086784182,14.902710572,670738.6016004626,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb31d87edb43e091e122f4570667ded2e1a809d93d38c9f4835a709c5272c9abf,1617051581,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,141718.76135456172,141957.7632,47.17780311199999,677379.2144413088,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x42b57dd2d14d6c5f87909776c5db03699592e5327e4ae37907022dada955422c,1617051443,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3c5111398ca4400e6ed28ba5a4ef9402519405a0,0.0,38388.4032,7.6016639999999995,681380.9811314251,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x214ea200349a836856af4fdb72b398a94fefff9130b6fa20d63bf1ed5a913024,1617051424,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x92048db9d572f3d153d415a41502ad20e9756904,0.0,38407.068,7.605359999999999,681931.9490090501,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x202897536319b5559279e59c55a75b68c924e29af8e9e761cd9923648f9ccab3,1617051396,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xbb955c6e112e5755096fdff64566f921fdd2b7b7,0.0,34568.172,7.605359999999999,682743.9016708131,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x35c49a1dc7d979d18c9e07248b23d7382feed4a489f26a1fd162ddfbdc510cb9,1617051346,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xacece2c109af6fda78125cda83c40e04dafee10d,0.0,96033.0876,7.6058639999999995,684193.8171382467,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3f5ec91e5d4b4a10310b636609499b26ab771f7b1836e63441850d448ebf4635,1617051251,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,490744.8547783103,490744.8547783103,8.050734607199999,686948.6565263704,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x47b29a79c49d659922d9e55a29f8afde23605e76797d0f3d5fa569b3064ec63b,1617050164,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,490625.06765789865,2990973.6743504675,235.12012431600002,718469.8187883771,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3c870b793fdc6a6728887666dd315884c8bd7449c104737510fc3087af5adce6,1617033939,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,,4919.86,198.79181485592,1188967.387970582,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x02eee36aa396dc22c732a7a38f7fa54b3595f435937be35219dcee82ea8b6e01,1617033714,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,10624.187416474213,2554.385821591568,60.53028992400001,1195492.0075740332,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x43d46746537e9ffb8bfb5c24d55803e84646dcdb3ab64c3509d8569a3ee4f839,1617033682,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,21.320441688000003,1196419.9534731908,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xa2ce81fcaa8172c04ac1e719459a4f6a38064689789e93a928d86a7845bfd872,1617033634,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2553.6533956253847,3556.3,160.31149419285,1197811.872321927,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xfa628d71c43c9975882066bbaaf27a9c8fb4612eb478e0c7e775a4e5869fd51e,1617033592,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,3556.3,69.01432062635001,1199029.8013145712,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xf510a6ad9d0ad11589633a051452db648c56c03ebb2d8c12c172128493c5cd2a,1617033592,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,3556.3,109.1023656371,1199029.8013145712,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb550ce798eb8dfa37ec248051642dd27cb7269ee78c9db220129fa58db159104,1617033514,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3d6f0dea3ac3c607b3998e6ce14b6350721752d9,0.0,0.0,23.671874985000002,1201291.6694437678,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x78f273e269a43765010a0373d60cbd0878277608d96ea9d419f29cc17159c89a,1617033283,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,4680.736113565238,,137.16622827300003,1207990.278903311,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x962e2d20299390079f26af9c871f23b7f00f1a7860f4a97f7b8738d07afd7cf5,1616998954,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x84daa95b221e9b6847ac3359e79c878176b6dbbe,0.0,79.0545742,4.72905174,2203473.240533876,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x9a46962c676a9c9f104af9b4009b2bcda19d63aaa7402dd9b61916a101625022,1616998803,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xa7ff797905e204514e1d4e198ad804de94a7cfa1,0.0,309.06548244,5.11960176,2207851.9852455254,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xd9f92277d6f1155fd2a92f66d68ed8df52827fafafb5611176c2a955bc0ebe62,1616952990,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,,69845.95999999999,183.1452807906,2211244.60355434,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb4b24c03bd2d27800a6693cceb3c83791ad41cd696c8a5ebfdc4adadc6d649e4,1616952835,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,98346.2853695128,211206.72,6334.5003809688,2206813.1540274303,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x399b8dd9409f3a45349789397851eae9a5f72896d8bc15b87676898fe580f46b,1616952799,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,808.4363027999999,2205783.9141373094,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xfe30853900ae1c896e073852c6b99f4511363b78995c562854c4baa8cdc318c9,1616951844,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,672.1432973999999,2178480.467052157,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x31ea5b42d96571c223af12e29297730985dd54c0690c7dd738ce2bde6337ba9a,1616951844,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,669.9028197419999,2178480.467052157,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb8cb4f982a0b074ae4e8b9849c61964c7315e5c02120408a04128440a29ad9e6,1616951829,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,669.9028197419999,2178051.6170979403,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x2597549596f610a65cebe534dff4f93af01d96bca41c05d52246ac816856d9cd,1616951829,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,669.9028197419999,2178051.6170979403,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xfa99e4029126fff681d424bbd369d15451b9a914ceef319ac6be911c0ea50ad2,1616951036,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,50128.70746319955,,199.413779202,2155379.749518332,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x6a0d017f8bbd00b135c9a69aa31411cef71944e6591d87587e21a12fae5d0c77,1616950199,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,749.0223250906499,2131449.9220730206,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xf52240b194f4bb1f15cc6e9eca091277a98a690fe45866baa73676dadd419e95,1616950157,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,8376.204481646526,,155.77558405631999,2130249.142201213,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xd758346efcbc38fb66d27b3874420261b0fe92d8af408c02c00b6304972673fc,1616950047,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,1589.8182032491002,2127104.2425369546,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x9a31f600db9c585975e6c56a8fdbc130a07e799826d9cf31b6d92c5e34b9005b,1616949565,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x9ea3b5b4ec044b70375236a281986106457b20ef,0.0,0.0,22.865124780000002,2113323.8640081133,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc52408226f548790dd15175c40cfc2f2c201481da6a985d3acf24c2e0d9bbb55,1616948154,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1703.86,1703.86,11.408968182439999,2072983.3783147628,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xf71fdb7c9ea89e5b04586349377a0b764d5106b62d59b68e0f3fa6c934b1af4c,1616948097,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1672.9201636280652,1705.7,221.95888952939998,2071353.748488738,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xddea2c8f505a0ca64dd507fb0c5950c537bcd2bf69f05aeae5c77e147a01f921,1616947330,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,170.858,170.858,9.820234408,2049425.2208297728,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xbcb8391e0c901f17e405f7103154dcef2d3bd304efc1f11a6b6974114b394a6b,1616947323,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1681.3618978648071,1702.686577265453,43.89661524459999,2049225.090851138,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xee1eb52d17fc7bf77028401b8c427e4282abf426ad9087cacce3a3fa3a908f12,1616947273,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1702.0388193172023,1707.93,49.183943382,2047795.591003748,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xf5357a90641100ca6a1787c5332d9eb084eb25ba84a041665207abc96c0e1a77,1616947220,receive,0xbb955c6e112e5755096fdff64566f921fdd2b7b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6831.72,0.0,,2046280.3211655144,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xdc7edb56d313a25947ac3b71ba11233c420a698a5002938fbdc9d0552c1cdba3,1616938891,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb2be281e8b11b47fec825973fc8bb95332022a54,23916.919204455215,,112.06332384768,1808154.23658726,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb7d4f0f21e7cd4c05cfcd2907b39317a28afa112e43fe676f811e8909a6ccf80,1616938817,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xe2eb726bce7790e57d978c6a2649186c4d481658,0.0,0.0,10.838002590719999,1806038.5768131225,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x072b547c373f94d91199c9acf6da37cbdba8667032b52f219230eca07bff9039,1616933182,receive,0x3c5111398ca4400e6ed28ba5a4ef9402519405a0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17020.8,0.0,,1644933.9440122505,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x629c9ccdca6026ac577fac2a34a4b0fd294bc519e2acf212ea0bd3d7398d9cad,1616932835,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,17025.7,17.636582116,1635013.2150713627,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x223ab407ec7e330c201e6f55a522cbfe5d2cb2b2692ae37058d6774582324e9b,1616932525,receive,0x92048db9d572f3d153d415a41502ad20e9756904,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34008.4,0.0,,1626150.3160175437,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb54c9ba1b55c1a154bf2cf2478d61165adbe18c97919589ac0533fe2dd1cf930,1616926026,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1712.77,1712.77,3.88850515654,1440343.9258537695,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x0a334bbefba1a238026536fe643f130a03a9b412d24c32c95928d5f503a7d37f,1616925089,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2210.4712396269238,1302.6190181129352,60.996931064959995,1413555.0987136778,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x36f463d3ea2c23deb7598b8fb15f05ef46a7f7d6cec804bc33f83d07a8fad86c,1616925050,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x34bd86b1162e0dfb3e1cf66dd1e90489d292280b,0.0,0.0,28.3031306712,1412440.0888327134,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x5d83ea89646f2ac15e1873313d5d08e301701c2df7f8d43b8aaad53cb2da8559,1616924990,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1302.6341770080733,1718.64,61.62539134752,1410724.6890158453,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x3799322e591e109f1be494e3971259cf8835b2d95d3ac573cb5761c32e99bac7,1616883025,receive,0xbb955c6e112e5755096fdff64566f921fdd2b7b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8650.449999999999,0.0,,395056.920545153,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x22d195e9c310fa011678c9a18718bd3a6b50ef2a2d25ef1105392cb46d451b08,1616876064,send,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xca5982abe62bab61397dfc6f423199bcdfbf7039,0.0,1705.24,10.707201959999999,390962.0776352695,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xb705834c002986e2b01c079b9a45551db94e864abce19d78c527fc85e1f140f3,1616857906,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3759.0006439999997,3759.0006439999997,10.415910221919999,380280.5437238107,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x2560df42bb989c3cdde6b6aac1eda359e132fb23e910e59078d55fc483f546bc,1616857779,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,16514.013519600452,16643.73566280884,40.12737259968,380205.83534145827,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xfb754da70522022c6201285805a7300efe404e967e4aa5046ec04df0ddb37535,1616857694,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xa013afbb9a92cef49e898c87c060e6660e050569,58475.03144532191,58627.849595680906,82.35529653456,380155.8336682303,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xee5803280a367b1707e8635b74cfc6edee4ef9bc065cd7bcbe862c6de9ea2ea1,1616857637,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,0.0,11.977239636,380122.30313441856,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xe1f9ab8d281ffb007d4a920394d3bceebdf9c96d1f4367bff816b646e060d159,1616857637,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x62359ed7505efc61ff1d56fef82158ccaffa23d7,0.0,0.0,10.71215928,380122.30313441856,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x200560ffefec5edb75e5eea85eef1459ecabf6df0ff0bc333d37066320069935,1616857637,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0xeef9f339514298c6a857efcfc1a762af84438dee,0.0,0.0,10.651410252,380122.30313441856,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x4376ec2333ae74c45de6b6ecb5d244d93ea29633fb9e99708e0215adea8cb2b4,1616857364,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8415.021666357929,8414.9,65.16525824276,379961.7095251098,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xd09ec748cddef9f131ad5b9dc045454d60710d59e1a15c505f586c12cbdd2136,1616857363,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,21.63715495292,379961.1212701306,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x0ea3236815a1f352bf7cc5a475c7237400ce7230ff5fc026c78887ab67eca936,1616857038,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8424.502067652547,8416.3,65.52186169123999,379769.93840190594,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xfaa12bc97abe79b82064efdf088262a80faffecd445ea7b7de8fabca7cd9e4f5,1616856989,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8329.911187695689,8416.3,78.0092034312,379741.1139079275,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x25fdc7b2d62ad3e53601b11b0ea51c47c893e35a6792209652f93c3d8a79a370,1616856940,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8333.723351912296,8415.599999999999,85.0296066048,379712.28941394895,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x317e20bf9d89ca595ec089b0281a634b9930c6b9bf314ce0a6770d347f68b4ee,1616856706,authorize,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x62359ed7505efc61ff1d56fef82158ccaffa23d7,0.0,0.0,28.40191551932,379574.63774882717,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x9cfce5dce12b59970e5932f6211f7f64f2bea416d1c93a3c85cbc64f30ac1edd,1616856636,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8428.071620477465,8409.25,75.0282938819,379533.45990028646,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xabcceb8f5e149ef31a129df329133765dcb58b01f139ee301dab326b9e0644d8,1616856549,execution,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.0,0.0,21.7258624766,379482.2817171002,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0xc211e978d3061fafed2d26732970b6dd1f850db01bab59906ccb339eda2fb532,1616855738,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8322.413768753811,8385.25,118.00874088595,379005.20692900714,top100
0xfffff6e70842330948ca47254f2be673b1cb0db7,0x6502d231f62778ca943dfb87e1fc03046391f4d4120d23ea8f1ef3d7912842d3,1616855690,trade,0xfffff6e70842330948ca47254f2be673b1cb0db7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,8322.828272756135,8385.25,42.96343666595,378976.9706900078,top100
